source,managerCik,managerAddress,managerName,reportCalendarOrQuarter,cusip6,cusip,companyName,value,shares
https://sec.gov/Archives/edgar/data/1818535/0001818535-23-000003.txt,1818535,"446 MAIN STREET, WORCESTER, MA, 01608","Carl P. Sherr & Co., LLC",2023-06-30,654106,654106103,NIKE INC,1324440000.0,12000
https://sec.gov/Archives/edgar/data/1818604/0001420506-23-001306.txt,1818604,"390 NORTH ORANGE AVE, SUITE 750, ORLANDO, FL, 32801","INTERNATIONAL ASSETS INVESTMENT MANAGEMENT, LLC",2023-06-30,31428X,31428X106,FEDEX CORP,575264000.0,74062
https://sec.gov/Archives/edgar/data/1818604/0001420506-23-001306.txt,1818604,"390 NORTH ORANGE AVE, SUITE 750, ORLANDO, FL, 32801","INTERNATIONAL ASSETS INVESTMENT MANAGEMENT, LLC",2023-06-30,654106,654106103,NIKE INC,490109000.0,4441
https://sec.gov/Archives/edgar/data/1818604/0001420506-23-001306.txt,1818604,"390 NORTH ORANGE AVE, SUITE 750, ORLANDO, FL, 32801","INTERNATIONAL ASSETS INVESTMENT MANAGEMENT, LLC",2023-06-30,697435,697435105,PALO ALTO NETWORKS INC,1662093000.0,6505
https://sec.gov/Archives/edgar/data/1819581/0001819581-23-000003.txt,1819581,"21 THIRD STREET NORTH, SUITE 400, MINNEAPOLIS, MN, 55401","CLOVERFIELDS CAPITAL GROUP, LP",2023-06-30,654106,654106103,NIKE INC,3236724000.0,29326
https://sec.gov/Archives/edgar/data/1819697/0001420506-23-001697.txt,1819697,"401 E LAS OLAS BOULEVARD, SUITE 1400, FORT LAUDERDALE, FL, 33301",OCCUDO QUANTITATIVE STRATEGIES LP,2023-06-30,65249B,65249B109,NEWS CORP NEW,3879116000.0,198929
https://sec.gov/Archives/edgar/data/1819697/0001420506-23-001697.txt,1819697,"401 E LAS OLAS BOULEVARD, SUITE 1400, FORT LAUDERDALE, FL, 33301",OCCUDO QUANTITATIVE STRATEGIES LP,2023-06-30,654106,654106103,NIKE INC,2694352000.0,24412
https://sec.gov/Archives/edgar/data/1820593/0001085146-23-002709.txt,1820593,"15910 VENTURA BOULEVARD, SUITE 1605, ENCINO, CA, 91436","Navalign, LLC",2023-06-30,31428X,31428X106,FEDEX CORP,673498000.0,2717
https://sec.gov/Archives/edgar/data/1820593/0001085146-23-002709.txt,1820593,"15910 VENTURA BOULEVARD, SUITE 1605, ENCINO, CA, 91436","Navalign, LLC",2023-06-30,654106,654106103,NIKE INC,543949000.0,4928
https://sec.gov/Archives/edgar/data/1820593/0001085146-23-002709.txt,1820593,"15910 VENTURA BOULEVARD, SUITE 1605, ENCINO, CA, 91436","Navalign, LLC",2023-06-30,697435,697435105,PALO ALTO NETWORKS INC,1341044000.0,5249
https://sec.gov/Archives/edgar/data/1820879/0001085146-23-002690.txt,1820879,"15110 DALLAS PARKWAY, SUITE 500, DALLAS, TX, 75248",Advisor Resource Council,2023-06-30,697435,697435105,PALO ALTO NETWORKS INC,463751000.0,1815
https://sec.gov/Archives/edgar/data/1821271/0001765380-23-000161.txt,1821271,"1550 EL CAMINO REAL, SUITE 100, MENLO PARK, CA, 94025",Bordeaux Wealth Advisors LLC,2023-06-30,654106,654106103,NIKE INC,319742000.0,2897
https://sec.gov/Archives/edgar/data/1821336/0000950123-23-006531.txt,1821336,"2 South Main Street, Mansfield, OH, 44902",Mechanics Financial Corp,2023-06-30,31428X,31428X106,FedEx Corp Com,198320000.0,800
https://sec.gov/Archives/edgar/data/1821336/0000950123-23-006531.txt,1821336,"2 South Main Street, Mansfield, OH, 44902",Mechanics Financial Corp,2023-06-30,654106,654106103,Nike Inc CL B,265440000.0,2405
https://sec.gov/Archives/edgar/data/1821407/0001986042-23-000012.txt,1821407,"3170 FOURTH AVE., SUITE 300, SAN DIEGO, CA, 92103","WFA of San Diego, LLC",2023-06-30,654106,654106103,NIKE INC,12803000.0,116
https://sec.gov/Archives/edgar/data/1821407/0001986042-23-000012.txt,1821407,"3170 FOURTH AVE., SUITE 300, SAN DIEGO, CA, 92103","WFA of San Diego, LLC",2023-06-30,697435,697435105,PALO ALTO NETWORKS INC,767000.0,3
https://sec.gov/Archives/edgar/data/1821549/0001821549-23-000003.txt,1821549,"8625 SW CASCADE AVENUE, SUITE 410, BEAVERTON, OR, 97008","BNC WEALTH MANAGEMENT, LLC",2023-06-30,654106,654106103,NIKE INC,883639000.0,8006
https://sec.gov/Archives/edgar/data/1821561/0001821561-23-000004.txt,1821561,"3427 St Marys Rd, Lafayette, CA, 94549",INCEPTIONR LLC,2023-06-30,64110D,64110D104,NETAPP INC,731912000.0,9580
https://sec.gov/Archives/edgar/data/1821561/0001821561-23-000004.txt,1821561,"3427 St Marys Rd, Lafayette, CA, 94549",INCEPTIONR LLC,2023-06-30,654106,654106103,NIKE INC,647762000.0,5869
https://sec.gov/Archives/edgar/data/1821561/0001821561-23-000004.txt,1821561,"3427 St Marys Rd, Lafayette, CA, 94549",INCEPTIONR LLC,2023-06-30,697435,697435105,PALO ALTO NETWORKS INC,348005000.0,1362
https://sec.gov/Archives/edgar/data/1821626/0001821626-23-000005.txt,1821626,"122 WEST 25TH STREET, CHEYENNE, WY, 82002",State of Wyoming,2023-06-30,31428X,31428X106,FEDEX CORP,78584000.0,317
https://sec.gov/Archives/edgar/data/1821626/0001821626-23-000005.txt,1821626,"122 WEST 25TH STREET, CHEYENNE, WY, 82002",State of Wyoming,2023-06-30,64110D,64110D104,NETAPP INC,83047000.0,1087
https://sec.gov/Archives/edgar/data/1821626/0001821626-23-000005.txt,1821626,"122 WEST 25TH STREET, CHEYENNE, WY, 82002",State of Wyoming,2023-06-30,65249B,65249B109,NEWS CORP NEW,339164000.0,17393
https://sec.gov/Archives/edgar/data/1821626/0001821626-23-000005.txt,1821626,"122 WEST 25TH STREET, CHEYENNE, WY, 82002",State of Wyoming,2023-06-30,654106,654106103,NIKE INC,249657000.0,2262
https://sec.gov/Archives/edgar/data/1822236/0001085146-23-002879.txt,1822236,"1782 ORANGE TREE LANE, REDLANDS, CA, 92374",KWB Wealth,2023-06-30,654106,654106103,NIKE INC,491139000.0,4450
https://sec.gov/Archives/edgar/data/1822236/0001085146-23-002879.txt,1822236,"1782 ORANGE TREE LANE, REDLANDS, CA, 92374",KWB Wealth,2023-06-30,697435,697435105,PALO ALTO NETWORKS INC,292048000.0,1143
https://sec.gov/Archives/edgar/data/1822587/0001822587-23-000003.txt,1822587,"350 PASSAIC AVENUE, SUITE 201, FAIRFIELD, NJ, 07004",Cornerstone Planning Group LLC,2023-06-30,654106,654106103,NIKE INC COM CL B,66117000.0,599
https://sec.gov/Archives/edgar/data/1822587/0001822587-23-000003.txt,1822587,"350 PASSAIC AVENUE, SUITE 201, FAIRFIELD, NJ, 07004",Cornerstone Planning Group LLC,2023-06-30,697435,697435105,PALO ALTO NETWORKS INC COM,77931000.0,305
https://sec.gov/Archives/edgar/data/1822587/0001822587-23-000003.txt,1822587,"350 PASSAIC AVENUE, SUITE 201, FAIRFIELD, NJ, 07004",Cornerstone Planning Group LLC,2023-06-30,958102,958102105,WESTERN DIGITAL CORP COM,1328000.0,35
https://sec.gov/Archives/edgar/data/1822632/0001376474-23-000370.txt,1822632,"9418 NORTON COMMONS BLVD., STE. #100, PROSPECT, KY, 40059","Gleason Group, Inc.",2023-06-30,31428X,31428X106,FEDEX CORPORATION,26293000.0,106
https://sec.gov/Archives/edgar/data/1822632/0001376474-23-000370.txt,1822632,"9418 NORTON COMMONS BLVD., STE. #100, PROSPECT, KY, 40059","Gleason Group, Inc.",2023-06-30,654106,654106103,NIKE INCORPORATED CLASS B,943553000.0,8549
https://sec.gov/Archives/edgar/data/1822632/0001376474-23-000370.txt,1822632,"9418 NORTON COMMONS BLVD., STE. #100, PROSPECT, KY, 40059","Gleason Group, Inc.",2023-06-30,697435,697435105,PALO ALTO NETWORKS INCORPORATED,421592000.0,1650
https://sec.gov/Archives/edgar/data/1824700/0001085146-23-002655.txt,1824700,"1104 N. 35TH AVE, YAKIMA, WA, 98902","Capital Advisors Wealth Management, LLC",2023-06-30,697435,697435105,PALO ALTO NETWORKS INC,234814000.0,919
https://sec.gov/Archives/edgar/data/1825292/0001951757-23-000339.txt,1825292,"137 NORTH SECOND STREET, EASTON, PA, 18042","IAM Advisory, LLC",2023-06-30,697435,697435105,PALO ALTO NETWORKS INC,1316643000.0,5153
https://sec.gov/Archives/edgar/data/1826136/0001172661-23-002852.txt,1826136,"1695 State Highway 169, Plymouth, MN, 55441","Berger Financial Group, Inc",2023-06-30,64110D,64110D104,NETAPP INC,5458457000.0,71446
https://sec.gov/Archives/edgar/data/1826136/0001172661-23-002852.txt,1826136,"1695 State Highway 169, Plymouth, MN, 55441","Berger Financial Group, Inc",2023-06-30,697435,697435105,PALO ALTO NETWORKS INC,256022000.0,1002
https://sec.gov/Archives/edgar/data/1827844/0001398344-23-014142.txt,1827844,"260 FRANKLIN STREET, SUITE 1888, BOSTON, MA, 02110","TFC Financial Management, Inc.",2023-06-30,31428X,31428X106,FEDEX CORP,13883000.0,56
https://sec.gov/Archives/edgar/data/1827844/0001398344-23-014142.txt,1827844,"260 FRANKLIN STREET, SUITE 1888, BOSTON, MA, 02110","TFC Financial Management, Inc.",2023-06-30,64110D,64110D104,NETAPP INC,764000.0,10
https://sec.gov/Archives/edgar/data/1827844/0001398344-23-014142.txt,1827844,"260 FRANKLIN STREET, SUITE 1888, BOSTON, MA, 02110","TFC Financial Management, Inc.",2023-06-30,654106,654106103,NIKE INC,147247000.0,1334
https://sec.gov/Archives/edgar/data/1827844/0001398344-23-014142.txt,1827844,"260 FRANKLIN STREET, SUITE 1888, BOSTON, MA, 02110","TFC Financial Management, Inc.",2023-06-30,697435,697435105,PALO ALTO NETWORKS INC,1278000.0,5
https://sec.gov/Archives/edgar/data/1827844/0001398344-23-014142.txt,1827844,"260 FRANKLIN STREET, SUITE 1888, BOSTON, MA, 02110","TFC Financial Management, Inc.",2023-06-30,958102,958102105,WESTERN DIGITAL CORP.,304000.0,8
https://sec.gov/Archives/edgar/data/1828301/0001828301-23-000005.txt,1828301,"R7, 14-18 HANDYSIDE ST, LONDON, X0, N1C 4DN",XTX Topco Ltd,2023-06-30,31428X,31428X106,FEDEX CORP,1557804000.0,6284
https://sec.gov/Archives/edgar/data/1828301/0001828301-23-000005.txt,1828301,"R7, 14-18 HANDYSIDE ST, LONDON, X0, N1C 4DN",XTX Topco Ltd,2023-06-30,64110D,64110D104,NETAPP INC,889678000.0,11645
https://sec.gov/Archives/edgar/data/1828301/0001828301-23-000005.txt,1828301,"R7, 14-18 HANDYSIDE ST, LONDON, X0, N1C 4DN",XTX Topco Ltd,2023-06-30,65249B,65249B109,NEWS CORP NEW,479037000.0,24566
https://sec.gov/Archives/edgar/data/1828301/0001828301-23-000005.txt,1828301,"R7, 14-18 HANDYSIDE ST, LONDON, X0, N1C 4DN",XTX Topco Ltd,2023-06-30,654106,654106103,NIKE INC,1632262000.0,14789
https://sec.gov/Archives/edgar/data/1828301/0001828301-23-000005.txt,1828301,"R7, 14-18 HANDYSIDE ST, LONDON, X0, N1C 4DN",XTX Topco Ltd,2023-06-30,697435,697435105,PALO ALTO NETWORKS INC,507443000.0,1986
https://sec.gov/Archives/edgar/data/1828301/0001828301-23-000005.txt,1828301,"R7, 14-18 HANDYSIDE ST, LONDON, X0, N1C 4DN",XTX Topco Ltd,2023-06-30,958102,958102105,WESTERN DIGITAL CORP.,326653000.0,8612
https://sec.gov/Archives/edgar/data/1830008/0001085146-23-002625.txt,1830008,"15375 BARRANCA PARKWAY, SUITE G-110, IRVINE, CA, 68503","Capital CS Group, LLC",2023-06-30,697435,697435105,PALO ALTO NETWORKS INC,712004000.0,2787
https://sec.gov/Archives/edgar/data/1830467/0001765380-23-000128.txt,1830467,"672 MAIN ST.,, STE 300, LAFAYETTE, IN, 47901","BCGM Wealth Management, LLC",2023-06-30,654106,654106103,NIKE INC,264888000.0,2400
https://sec.gov/Archives/edgar/data/1830817/0001942548-23-000004.txt,1830817,"400 WALL STREET, 17TH FLOOR, NEW YORK, NY, 10005",Platform Technology Partners,2023-06-30,654106,654106103,NIKE INC,1110651000.0,10342
https://sec.gov/Archives/edgar/data/1830819/0001830819-23-000003.txt,1830819,"5707 SOUTHWEST PARKWAY, BUILDING 2, SUITE 400, AUSTIN, TX, 78735","Kestra Advisory Services, LLC",2023-06-30,31428X,31428X106,FEDEX CORP,12572001000.0,50714
https://sec.gov/Archives/edgar/data/1830819/0001830819-23-000003.txt,1830819,"5707 SOUTHWEST PARKWAY, BUILDING 2, SUITE 400, AUSTIN, TX, 78735","Kestra Advisory Services, LLC",2023-06-30,64110D,64110D104,NETAPP INC,1370158000.0,17934
https://sec.gov/Archives/edgar/data/1830819/0001830819-23-000003.txt,1830819,"5707 SOUTHWEST PARKWAY, BUILDING 2, SUITE 400, AUSTIN, TX, 78735","Kestra Advisory Services, LLC",2023-06-30,65249B,65249B109,NEWS CORP NEW,275613000.0,14134
https://sec.gov/Archives/edgar/data/1830819/0001830819-23-000003.txt,1830819,"5707 SOUTHWEST PARKWAY, BUILDING 2, SUITE 400, AUSTIN, TX, 78735","Kestra Advisory Services, LLC",2023-06-30,654106,654106103,NIKE INC,10474775000.0,94906
https://sec.gov/Archives/edgar/data/1830819/0001830819-23-000003.txt,1830819,"5707 SOUTHWEST PARKWAY, BUILDING 2, SUITE 400, AUSTIN, TX, 78735","Kestra Advisory Services, LLC",2023-06-30,697435,697435105,PALO ALTO NETWORKS INC,7113143000.0,27839
https://sec.gov/Archives/edgar/data/1830819/0001830819-23-000003.txt,1830819,"5707 SOUTHWEST PARKWAY, BUILDING 2, SUITE 400, AUSTIN, TX, 78735","Kestra Advisory Services, LLC",2023-06-30,958102,958102105,WESTERN DIGITAL CORP.,388365000.0,10239
https://sec.gov/Archives/edgar/data/1830942/0001808163-23-000004.txt,1830942,"1211 SW 5TH AVE., 2310, PORTLAND, OR, 97204","Cordant, Inc.",2023-06-30,654106,654106103,NIKE INC,277912000.0,2518
https://sec.gov/Archives/edgar/data/1831003/0001831003-23-000003.txt,1831003,"115 WILCOX ST, SUITE 220, CASTLE ROCK, CO, 80104",Jackson Creek Investment Advisors LLC,2023-06-30,697435,697435105,PALO ALTO NETWORKS INC,696000.0,2724
https://sec.gov/Archives/edgar/data/1831187/0001831187-23-000003.txt,1831187,"2350 OAKMONT WAY, SUITE 104, EUGENE, OR, 97401",44 WEALTH MANAGEMENT LLC,2023-06-30,654106,654106103,NIKE INC,37449574000.0,339309
https://sec.gov/Archives/edgar/data/1831193/0001831187-23-000004.txt,1831193,"455 MARKET STREET, SUITE 1530, SAN FRANCISCO, CA, 94105","CATALYST PRIVATE WEALTH, LLC",2023-06-30,697435,697435105,PALO ALTO NETWORKS INC,255510000.0,1000
https://sec.gov/Archives/edgar/data/1831416/0001398344-23-013704.txt,1831416,"812 EAST MAIN STREET, SPARTANBURG, SC, 29302","MTM Investment Management, LLC",2023-06-30,31428X,31428X106,FEDEX CORP,355737000.0,1435
https://sec.gov/Archives/edgar/data/1831683/0001831683-23-000004.txt,1831683,"2560 W OLYMPIC BLVD., SUITE 303, LOS ANGELES, CA, 90006",KLK CAPITAL MANAGEMENT LLC,2023-06-30,654106,654106103,NIKE INC CLASS                  B,687922000.0,6233
https://sec.gov/Archives/edgar/data/1831683/0001831683-23-000004.txt,1831683,"2560 W OLYMPIC BLVD., SUITE 303, LOS ANGELES, CA, 90006",KLK CAPITAL MANAGEMENT LLC,2023-06-30,697435,697435105,PALO ALTO NETWORKS,1999876000.0,7827
https://sec.gov/Archives/edgar/data/1831984/0001104659-23-080236.txt,1831984,"99 North Street, Pittsfield, MA, 01201",Berkshire Bank,2023-06-30,31428X,31428X106,FEDEX CORP,1919489000.0,7743
https://sec.gov/Archives/edgar/data/1831984/0001104659-23-080236.txt,1831984,"99 North Street, Pittsfield, MA, 01201",Berkshire Bank,2023-06-30,654106,654106103,NIKE INC,1655660000.0,15001
https://sec.gov/Archives/edgar/data/1831984/0001104659-23-080236.txt,1831984,"99 North Street, Pittsfield, MA, 01201",Berkshire Bank,2023-06-30,697435,697435105,PALO ALTO NETWORKS INC,355414000.0,1391
https://sec.gov/Archives/edgar/data/1832097/0001832097-23-000004.txt,1832097,"2131 PALOMAR AIRPORT RD, SUITE 330, CARSLBAD, CA, 92011",WOLFF WIESE MAGANA LLC,2023-06-30,31428X,31428X106,FEDEX CORP,11156000.0,45
https://sec.gov/Archives/edgar/data/1832097/0001832097-23-000004.txt,1832097,"2131 PALOMAR AIRPORT RD, SUITE 330, CARSLBAD, CA, 92011",WOLFF WIESE MAGANA LLC,2023-06-30,654106,654106103,NIKE INC,62139000.0,563
https://sec.gov/Archives/edgar/data/1832097/0001832097-23-000004.txt,1832097,"2131 PALOMAR AIRPORT RD, SUITE 330, CARSLBAD, CA, 92011",WOLFF WIESE MAGANA LLC,2023-06-30,697435,697435105,PALO ALTO NETWORKS INC,491857000.0,1925
https://sec.gov/Archives/edgar/data/1832190/0001398344-23-014604.txt,1832190,"9212 FALLS OF NEUSE RD., SUITE 221, RALEIGH, NC, 27615","Founders Financial Alliance, LLC",2023-06-30,654106,654106103,NIKE INC,400216000.0,3626
https://sec.gov/Archives/edgar/data/1832190/0001398344-23-014604.txt,1832190,"9212 FALLS OF NEUSE RD., SUITE 221, RALEIGH, NC, 27615","Founders Financial Alliance, LLC",2023-06-30,697435,697435105,PALO ALTO NETWORKS INC,282595000.0,1106
https://sec.gov/Archives/edgar/data/1832274/0001398344-23-013390.txt,1832274,"945 E PACES FERRY ROAD NE, SUITE 2660, ATLANTA, GA, 30326",Sage Mountain Advisors LLC,2023-06-30,654106,654106103,NIKE INC,438161000.0,3970
https://sec.gov/Archives/edgar/data/1833140/0001833140-23-000003.txt,1833140,"1900 GALLOWS ROAD, SUITE 350, TYSONS, VA, 22182",McLean Asset Management Corp,2023-06-30,654106,654106103,NIKE INC,223702000.0,2027
https://sec.gov/Archives/edgar/data/1833780/0001833780-23-000015.txt,1833780,"60 EAST 42ND STREET, SUITE 1120, NEW YORK, NY, 10165","Wealthstream Advisors, Inc.",2023-06-30,654106,654106103,NIKE INC,276927000.0,2509
https://sec.gov/Archives/edgar/data/1834438/0001892688-23-000076.txt,1834438,"ONE GREENWICH PLAZA, SUITE 132, GREENWICH, CT, 06830",JAT Capital Mgmt LP,2023-06-30,654106,654106103,NIKE INC,11037000000.0,100000
https://sec.gov/Archives/edgar/data/1834499/0001834499-23-000005.txt,1834499,"3050 K ST, SUITE 201, WASHINGTON, DC, 20007",F/M Investments LLC,2023-06-30,31428X,31428X106,FEDEX ORD,204518000.0,825
https://sec.gov/Archives/edgar/data/1834499/0001834499-23-000005.txt,1834499,"3050 K ST, SUITE 201, WASHINGTON, DC, 20007",F/M Investments LLC,2023-06-30,697435,697435105,PALO ALTO NETWORKS ORD,2406904000.0,9420
https://sec.gov/Archives/edgar/data/1834874/0001214659-23-011258.txt,1834874,"9200 W Sunset Blvd, Suite 817, West Hollywood, CA, 90069","Audent Global Asset Management, LLC",2023-06-30,654106,654106103,NIKE INC,962426000.0,8720
https://sec.gov/Archives/edgar/data/18349/0001172661-23-002817.txt,18349,"1111 Bay Avenue, Ste 500, Columbus, GA, 31901",SYNOVUS FINANCIAL CORP,2023-06-30,31428X,31428X106,FEDEX CORP,1623728000.0,6549
https://sec.gov/Archives/edgar/data/18349/0001172661-23-002817.txt,18349,"1111 Bay Avenue, Ste 500, Columbus, GA, 31901",SYNOVUS FINANCIAL CORP,2023-06-30,654106,654106103,NIKE INC,11986209000.0,108601
https://sec.gov/Archives/edgar/data/18349/0001172661-23-002817.txt,18349,"1111 Bay Avenue, Ste 500, Columbus, GA, 31901",SYNOVUS FINANCIAL CORP,2023-06-30,697435,697435105,PALO ALTO NETWORKS INC,14247772000.0,55762
https://sec.gov/Archives/edgar/data/1835441/0001398344-23-014281.txt,1835441,"5025 PEARL PARKWAY, BOULDER, CO, 80301","Wealthgate Family Office, LLC",2023-06-30,654106,654106103,NIKE INC,441480000.0,4000
https://sec.gov/Archives/edgar/data/1835669/0001986042-23-000004.txt,1835669,"3881 JESSUP RD, CINCINNATI, OH, 45427","Crew Capital Management, Ltd.",2023-06-30,31428X,31428X106,FEDEX CORP,434569000.0,1753
https://sec.gov/Archives/edgar/data/1835943/0001214659-23-011137.txt,1835943,"6006 BERKELEY AVE., BALTIMORE, MD, 21209",AIGH Capital Management LLC,2023-06-30,36241U,36241U106,GSI TECHNOLOGY INC,11060000000.0,2000000
https://sec.gov/Archives/edgar/data/1836270/0001836270-23-000004.txt,1836270,"8711 WINDSOR PKWY STE. 4, JOHSTON, IA, 50131","Iron Horse Wealth Management, LLC",2023-06-30,31428X,31428X106,FEDEX CORP,4958000.0,20
https://sec.gov/Archives/edgar/data/1836270/0001836270-23-000004.txt,1836270,"8711 WINDSOR PKWY STE. 4, JOHSTON, IA, 50131","Iron Horse Wealth Management, LLC",2023-06-30,654106,654106103,NIKE INC,34501000.0,313
https://sec.gov/Archives/edgar/data/1836506/0001725547-23-000187.txt,1836506,"1001 NW 71ST STREET, SUITE 4, OKLAHOMA CITY, OK, 73116","MITCHELL & PAHL PRIVATE WEALTH, LLC",2023-06-30,654106,654106103,NIKE INC,715047000.0,6479
https://sec.gov/Archives/edgar/data/1837309/0001172661-23-002996.txt,1837309,"16 Palace Street, London, X0, SW1E 5JD",Polar Capital Holdings Plc,2023-06-30,697435,697435105,PALO ALTO NETWORKS INC,171481959000.0,671136
https://sec.gov/Archives/edgar/data/1839122/0001085146-23-002710.txt,1839122,"1220 VALLEY FORGE ROAD, SUITE 43, PHOENIXVILLE, PA, 19460","Bouvel Investment Partners, LLC",2023-06-30,697435,697435105,PALO ALTO NETWORKS INC,5207677000.0,20382
https://sec.gov/Archives/edgar/data/1839430/0001839430-23-000003.txt,1839430,"920 Memorial City Way, Suite 150, Houston, TX, 77024",Oak Harvest Investment Services,2023-06-30,654106,654106103,NIKE INC,3778779000.0,34237
https://sec.gov/Archives/edgar/data/1839430/0001839430-23-000003.txt,1839430,"920 Memorial City Way, Suite 150, Houston, TX, 77024",Oak Harvest Investment Services,2023-06-30,697435,697435105,PALO ALTO NETWORKS INC,473971000.0,1855
https://sec.gov/Archives/edgar/data/1839545/0001172661-23-002850.txt,1839545,"205 Hudson Street, 7th Floor, New York, NY, 10013",GraniteShares Advisors LLC,2023-06-30,697435,697435105,PALO ALTO NETWORKS INC,226126000.0,885
https://sec.gov/Archives/edgar/data/1840084/0001840084-23-000003.txt,1840084,"8280 GREENSBORO DR, SUITE 220, MCLEAN, VA, 22102","Brown Miller Wealth Management, LLC",2023-06-30,654106,654106103,NIKE INC CLASS B,243000.0,2204
https://sec.gov/Archives/edgar/data/1840085/0001765380-23-000160.txt,1840085,"15 WEST 5TH STREET, COVINGTON, KY, 41011","Journey Advisory Group, LLC",2023-06-30,31428X,31428X106,FEDEX CORP,454095000.0,1830
https://sec.gov/Archives/edgar/data/1840085/0001765380-23-000160.txt,1840085,"15 WEST 5TH STREET, COVINGTON, KY, 41011","Journey Advisory Group, LLC",2023-06-30,654106,654106103,NIKE INC,1685571000.0,15272
https://sec.gov/Archives/edgar/data/1840268/0001840268-23-000003.txt,1840268,"2202 11TH ST E, GLENCOE, MN, 55336",Hoese & Co LLP,2023-06-30,654106,654106103,NIKE INC                    CL B,57392000.0,520
https://sec.gov/Archives/edgar/data/1840293/0001951757-23-000386.txt,1840293,"21 MAIN STREET, SUITE 201, BANGOR, ME, 04401","Alterity Financial Group, LLC",2023-06-30,697435,697435105,PALO ALTO NETWORKS INC,426191000.0,1668
https://sec.gov/Archives/edgar/data/1840455/0001085146-23-002913.txt,1840455,"175 HISTORIC 25TH STREET, SUITE 200, OGDEN, UT, 84401","Kesler, Norman & Wride, LLC",2023-06-30,654106,654106103,NIKE INC,1872535000.0,16965
https://sec.gov/Archives/edgar/data/1840565/0001840565-23-000003.txt,1840565,"PO BOX 7398, MADISON, WI, 53703-7398","BAKER TILLY WEALTH MANAGEMENT, LLC",2023-06-30,654106,654106103,NIKE INC,3050102000.0,27635
https://sec.gov/Archives/edgar/data/1840565/0001840565-23-000003.txt,1840565,"PO BOX 7398, MADISON, WI, 53703-7398","BAKER TILLY WEALTH MANAGEMENT, LLC",2023-06-30,697435,697435105,PALO ALTO NETWORKS INC,935933000.0,3663
https://sec.gov/Archives/edgar/data/1840740/0001840740-23-000004.txt,1840740,"18 CARROLL STREET, FALMOUTH, ME, 04105",BENNETT SELBY INVESTMENTS LP,2023-06-30,654106,654106103,NIKE INC,1193518000.0,10814
https://sec.gov/Archives/edgar/data/1840755/0001840755-23-000006.txt,1840755,"3323 NE 163RD STREET, PH703, NORTH MIAMI BEACH, FL, 33160",Unison Asset Management LLC,2023-06-30,654106,654106103,NIKE INC,272504000.0,2469
https://sec.gov/Archives/edgar/data/1840945/0001172661-23-002602.txt,1840945,"7377 E. Doubletree Ranch Road, Suite 250, Scottsdale, AZ, 85258","Galvin, Gaustad & Stein, LLC",2023-06-30,654106,654106103,NIKE INC,18301562000.0,165820
https://sec.gov/Archives/edgar/data/1840945/0001172661-23-002602.txt,1840945,"7377 E. Doubletree Ranch Road, Suite 250, Scottsdale, AZ, 85258","Galvin, Gaustad & Stein, LLC",2023-06-30,697435,697435105,PALO ALTO NETWORKS INC,334466000.0,1309
https://sec.gov/Archives/edgar/data/1841015/0001841015-23-000003.txt,1841015,"10300 SW GREENBURG ROAD, SUITE 115, PORTLAND, OR, 97223",WD RUTHERFORD LLC,2023-06-30,654106,654106103,Nike Inc.,3148856000.0,28530
https://sec.gov/Archives/edgar/data/1841015/0001841015-23-000003.txt,1841015,"10300 SW GREENBURG ROAD, SUITE 115, PORTLAND, OR, 97223",WD RUTHERFORD LLC,2023-06-30,697435,697435105,Palo Alto Networks Inc,3727891000.0,14590
https://sec.gov/Archives/edgar/data/1841016/0001841016-23-000006.txt,1841016,"351 BAY ROAD, QUEENSBURY, NY, 12804","ADIRONDACK RETIREMENT SPECIALISTS, INC.",2023-06-30,65249B,65249B208,NEWS CORP NEW COM CL B,39000.0,2
https://sec.gov/Archives/edgar/data/1841016/0001841016-23-000006.txt,1841016,"351 BAY ROAD, QUEENSBURY, NY, 12804","ADIRONDACK RETIREMENT SPECIALISTS, INC.",2023-06-30,654106,654106103,NIKE INC COM CL B,5519000.0,50
https://sec.gov/Archives/edgar/data/1841259/0001951757-23-000380.txt,1841259,"9999 CARVER ROAD, SUITE 130, CINCINNATI, OH, 45242","Octavia Wealth Advisors, LLC",2023-06-30,31428X,31428X106,FEDEX CORP,577878000.0,2319
https://sec.gov/Archives/edgar/data/1841259/0001951757-23-000380.txt,1841259,"9999 CARVER ROAD, SUITE 130, CINCINNATI, OH, 45242","Octavia Wealth Advisors, LLC",2023-06-30,697435,697435105,PALO ALTO NETWORKS INC,238902000.0,935
https://sec.gov/Archives/edgar/data/1841259/0001951757-23-000380.txt,1841259,"9999 CARVER ROAD, SUITE 130, CINCINNATI, OH, 45242","Octavia Wealth Advisors, LLC",2023-06-30,958102,958102105,WESTERN DIGITAL CORP.,284096000.0,7490
https://sec.gov/Archives/edgar/data/1841506/0001841506-23-000003.txt,1841506,"1107 HYLTON HEIGHTS RD, MANHATTAN, KS, 66502",CGN Advisors LLC,2023-06-30,31428X,31428X106,FEDEX CORP,1794551000.0,7239
https://sec.gov/Archives/edgar/data/1841544/0001841544-23-000004.txt,1841544,"6601 WESTOWN PARKWAY, SUITE 100, WEST DES MOINES, IA, 50266","Foster Group, Inc.",2023-06-30,31428X,31428X106,FEDEX CORP,1063791000.0,4291
